Beverly Hills Cop 	2600	4601	4513	2676	1696	772	Alone with Her 	The Wicked Within 	Disturbing Behavior 	Alex & Emma 	Invictus 
Home Alone 	2601	3856	3080	3674	2896	1797	Character 	E.T. the Extra-Terrestrial 	Ghost World 	Antwone Fisher 	My Sister's Keeper 
3 Men and a Baby 	2602	5	1564	2194	2858	2659	John Carter 	Dragon Wars: D-War 	Spotlight 	Ex Machina 	Love & Basketball 
Tootsie 	2603	2743	1957	1958	2764	2907	The Midnight Meat Train 	The Adventures of Pinocchio 	The Greatest Game Ever Played 	Pretty Woman 	Dancer in the Dark 
Top Gun 	2604	3308	792	3875	3811	2392	Velvet Goldmine 	Sinbad: Legend of the Seven Seas 	Easy Money 	We Have Your Husband 	The Mask 
Crouching Tiger, Hidden Dragon 	2605	2946	2746	2285	264	3443	Katy Perry: Part of Me 	All the Queen's Men 	Mrs Henderson Presents 	Allegiant 	Narc 
American Beauty 	2606	4666	610	2131	4185	4426	Live-In Maid 	Stardust 	To Rome with Love 	Escape from the Planet of the Apes 	Hatchet 
The King's Speech 	2607	3397	829	2514	4763	401	Preacher             	DragonHeart 	55 Days at Peking 	Insomnia Manica 	The Three Musketeers 
Twins 	2608	243	1844	3973	3262	1183	Windtalkers 	Red Eye 	Down for Life 	You Only Live Twice 	The Big Year 
Scream: The TV Series             	2609	2922	23	477	1020	3565	Barbershop 	The Hobbit: The Desolation of Smaug 	Déjà Vu 	Baby's Day Out 	Nowhere in Africa 
The Yellow Handkerchief 	2610	1407	1288	2321	4219	1665	True Grit 	City Hall 	The Brothers Bloom 	Go for It! 	Gridiron Gang 
The Color Purple 	2611	1507	4109	47	61	1682	Biutiful 	Freeway 	X-Men: Days of Future Past 	A Christmas Carol 	The Next Three Days 
Tidal Wave 	2612	2788	4956	1057	1621	2413	My Boss's Daughter 	The Gallows 	Dick Tracy 	Four Brothers 	Peggy Sue Got Married 
Ben-Hur 	2613	2336	3981	1738	4898	3718	All Good Things 	Unknown 	The Borrowers 	She Done Him Wrong 	Clerks II 
The Imitation Game 	2614	142	153	2041	4110	4896	White House Down 	Beowulf 	Piranha 3D 	Love's Abiding Joy 	Swingers 
Private Benjamin 	2615	656	915	3729	3055	2737	Total Recall 	Valentine's Day 	O 	Kinsey 	The Assassin 
Coal Miner's Daughter 	2616	2440	1993	4170	5038	4562	Blow Out 	The World's Fastest Indian 	Ida 	Signed Sealed Delivered 	20 Feet from Stardom 
Diary of a Wimpy Kid 	2617	1313	4612	2359	4720	1848	Just Visiting 	Jimmy and Judy 	A Cinderella Story 	The Harvest/La Cosecha 	Pain & Gain 
Mama 	2618	3304	414	2556	4248	3660	The Ice Pirates 	Enemy at the Gates 	Joe Dirt 	The Toxic Avenger Part II 	Stiff Upper Lips 
Halloween 	2619	2615	3880	4517	1294	601	Private Benjamin 	High School Musical 	Wolf Creek             	Ishtar 	Battle Los Angeles 
National Lampoon's Vacation 	2620	4795	3618	1745	4215	2394	Monty Python and the Holy Grail 	The Virgin Suicides 	Seed of Chucky 	The Rise of the Krays 	Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan 
Bad Grandpa 	2621	728	2311	1348	4302	705	Days of Thunder 	A Scanner Darkly 	The Hurricane 	24 7: Twenty Four Seven 	3000 Miles to Graceland 
The Queen 	2622	2373	4225	522	1676	3689	Spirited Away 	Fantasia 	Independence Day 	My Super Ex-Girlfriend 	A Room for Romeo Brass 
Beetlejuice 	2623	4375	3950	4370	1145	222	Run Lola Run 	Stake Land 	Deadline - U.S.A. 	Underworld: Evolution 	Fantastic 4: Rise of the Silver Surfer 
Why Did I Get Married? 	2624	1590	986	1339	1365	3139	The Vow 	Bridget Jones: The Edge of Reason 	Sweet Home Alabama 	Virgin Territory 	Rushmore 
Little Women 	2625	2866	3494	813	2221	230	Room 	House of 1000 Corpses 	Holy Man 	Eye for an Eye 	The Chronicles of Riddick 
The Woman in Black 	2626	3916	4654	3784	1544	1617	The Orphanage 	Celeste & Jesse Forever 	Green Room 	Nacho Libre 	Babe 
When a Stranger Calls 	2627	4488	1228	4483	3532	2393	The Amazing Catfish 	Small Soldiers 	Da Sweet Blood of Jesus 	Hard to Be a God 	Big 
Big Fat Liar 	2628	156	3097	4288	2519	887	Rise of the Guardians 	Saw IV 	Get Real             	How She Move 	Thunderbirds 
The Deer Hunter 	2629	3377	4624	1880	2498	3556	New Nightmare 	Black Rock 	The Face of an Angel 	40 Days and 40 Nights 	Boyz n the Hood 
Wag the Dog 	2630	2021	4567	2634	1231	3472	Scream 2 	The Broken Hearts Club: A Romantic Comedy 	The Faculty 	The Lincoln Lawyer 	Live and Let Die 
The Lizzie McGuire Movie 	2631	2833	3798	2389	1004	1510	The Last Godfather 	Redacted 	Fear and Loathing in Las Vegas 	Blood Work 	Black Water Transit 
Snitch 	2632	4584	1798	3795	5036	3113	The Lovely Bones 	Welcome Home, Roscoe Jenkins 	Desert Blue 	The Mongol King 	Devil 
Krampus 	2633	3123	3820	4544	3591	1622	Road House 	Soul Kitchen 	Transamerica 	The Wood 	Baby Mama 
The Faculty 	2634	3413	885	2757	653	1740	The Singing Detective 	Imagine That 	Romeo + Juliet 	Lincoln 	Confessions of a Dangerous Mind 
What's Love Got to Do with It 	2635	1328	1053	1150	1486	1446	The Crow 	Taken 3 	The Sweetest Thing 	The Shipping News 	The Bad News Bears 
Cop Land 	2636	605	537	3832	4625	3218	The Monuments Men 	Constantine             	Camping sauvage 	Truth or Die 	Shaolin Soccer 
Not Another Teen Movie 	2637	4770	2730	828	4603	218	Enter Nowhere 	Crazy in Alabama 	That's My Boy 	Special 	How the Grinch Stole Christmas 
End of Watch 	2638	765	4688	2738	4524	3070	The Boxtrolls 	Hoop Dreams 	Buffalo Soldiers 	The Dead Undead 	Brighton Rock 
Aloha 	2639	640	3343	776	5033	2914	The Finest Hours 	Bright Star 	The Sentinel 	Primer 	Tae Guk Gi: The Brotherhood of War 
The Skulls 	2640	121	2020	4006	115	3387	Madagascar: Escape 2 Africa 	Point Break 	La otra conquista 	Harry Potter and the Goblet of Fire 	The City of Your Final Destination 
The Theory of Everything 	2641	236	3445	3920	3491	1586	Star Wars: Episode III - Revenge of the Sith 	Witless Protection 	Let's Go to Prison 	Dope 	Big Daddy 
Malibu's Most Wanted 	2642	2334	2398	122	4510	4736	Steamboy 	Deuce Bigalow: Male Gigolo 	Night at the Museum: Battle of the Smithsonian 	Crowsnest 	Sholem Aleichem: Laughing in the Darkness 
Where the Heart Is 	2643	3083	2705	3401	1603	1734	There Goes My Baby 	Dark Blue 	Showdown in Little Tokyo 	Mystic River 	Pitch Perfect 2 
Lawrence of Arabia 	2644	285	2977	1800	3424	1406	Harry Potter and the Chamber of Secrets 	Cadillac Records 	Notes on a Scandal 	The Death and Life of Bobby Z 	Horrible Bosses 
Halloween II 	2645	2025	4323	2805	1589	1822	Footloose 	To Be Frank, Sinatra at 100 	A Walk on the Moon 	Speed 	Suspect Zero 
Wild 	2646	621	2397	2002	3067	3543	Ballistic: Ecks vs. Sever 	The Exorcism of Emily Rose 	Without Limits 	Romance & Cigarettes 	High School Musical 2 
The Last House on the Left 	2647	3462	1073	2845	984	966	The Omega Code 	The Flintstones 	10 Things I Hate About You 	The Peacemaker 	Hansel & Gretel: Witch Hunters 
The Wedding Date 	2648	1832	2810	424	3969	4034	Paul Blart: Mall Cop 	Caravans 	Scott Pilgrim vs. the World 	Network 	A Christmas Story 
Halloween: Resurrection 	2649	2380	3062	3127	99	1267	Take Me Home Tonight 	The Perez Family 	Can't Hardly Wait 	The Hobbit: An Unexpected Journey 	A Million Ways to Die in the West 
Clash of the Titans 	2650	1886	3328	955	4802	2870	Ride Along 	Awake 	Christmas with the Kranks 	The Beyond 	Del 1 - Män som hatar kvinnor             
The Princess Bride 	2651	2653	2479	1650	2010	2765	Drive 	Hoodwinked! 	Blue Crush 	Space Dogs 	Towering Inferno             
The Great Debaters 	2652	343	3052	4915	2802	4497	Transcendence 	Tomcats 	The Trials of Darryl Hunt 	The Diving Bell and the Butterfly 	The Blue Bird 
Drive 	2653	1082	3060	1865	3959	2787	Patriot Games 	Vera Drake 	The Constant Gardener 	Inescapable 	An American Haunting 
Confessions of a Teenage Drama Queen 	2654	3581	4441	172	4895	1777	Grease 	Once Upon a Time in Queens 	The World Is Not Enough 	Mad Max 	Blade Runner 
The Object of My Affection 	2655	2085	1486	3842	850	3303	The Game Plan 	The Shipping News 	The Blue Lagoon 	Crimson Tide 	The Bold and the Beautiful             
28 Weeks Later 	2656	1533	366	2825	185	3158	Goal! The Dream Begins 	Sherlock Holmes 	Quills 	Ant-Man 	The Gift 
When the Game Stands Tall 	2657	1968	875	1838	4180	4069	Shark Night 3D 	Semi-Pro 	Pineapple Express 	A Haunted House 	The Apartment 
Because of Winn-Dixie 	2658	3734	4476	1237	4740	3914	The Egyptian 	The Lost Weekend 	The Living Daylights 	Mean Creek 	The Jerky Boys 
Love & Basketball 	2659	4093	1401	1999	4550	4828	Willy Wonka & the Chocolate Factory 	There Be Dragons 	Carnage 	Shine a Light 	The Prophecy 
Grosse Pointe Blank 	2660	3327	4354	144	341	2106	Polisse 	Abandoned 	Flushed Away 	Seventh Son 	The Glass House 
All About Steve 	2661	4869	3987	4617	4390	2853	Happy Valley             	Friday 	Childless 	Grace Unplugged 	The Big Hit 
Book of Shadows: Blair Witch 2 	2662	1508	1183	4275	3040	1853	The Lovers 	The Big Year 	We Are Your Friends 	Saw VI 	Agent Cody Banks 2: Destination London 
The Craft 	2663	3016	1210	3319	1346	1999	Heaven Is for Real 	Ride Along 2 	Undiscovered 	3rd Rock from the Sun             	Carnage 
Match Point 	2664	286	4947	4778	2762	2514	Casino Royale 	Your Sister's Sister 	Oz the Great and Powerful 	Slumdog Millionaire 	55 Days at Peking 
Ramona and Beezus 	2665	181	2552	944	3656	759	Rango 	The Messengers             	Daddy's Home 	Freaky Deaky 	Under Siege 2: Dark Territory 
The Remains of the Day 	2666	946	2261	1303	2009	2857	Inside Man 	Paparazzi 	Feardotcom 	The True Story of Puss'N Boots 	The Mist 
Boogie Nights 	2667	140	3032	4194	4584	11	The Last Airbender 	If I Stay 	Brick Lane 	The Lovely Bones 	Superman Returns 
Nowhere to Run 	2668	4178	4058	2168	4737	2181	Singin' in the Rain 	The Purge 	Mortal Kombat 	Groove 	Bad Moms 
Flicka 	2669	870	1768	4639	96	4529	Paddington 	Zoolander 	L!fe Happens 	Interstellar 	Silent Running 
The Hills Have Eyes II 	2670	1713	161	4719	450	923	Glory 	Spider-Man 	A Hard Day's Night 	Get Smart 	Me, Myself & Irene 
Urban Legends: Final Cut 	2671	398	4166	4159	1913	1981	The Bourne Supremacy 	The Dress 	Diary of the Dead 	Rugrats Go Wild 	Stop-Loss 
Tuck Everlasting 	2672	1853	4257	4448	3040	4718	Agent Cody Banks 2: Destination London 	Boys Don't Cry 	Wind Walkers 	Saw VI 	The Maid's Room 
The Marine 	2673	1890	4548	480	4625	1950	Parental Guidance 	An Inconvenient Truth 	Fantasia 2000 	Truth or Die 	Don't Be Afraid of the Dark 
Keanu 	2674	1194	4992	2078	4945	1444	Lone Survivor 	Bending Steel 	1408 	The Brain That Sings 	Hit the Floor             
Country Strong 	2675	4570	553	1421	3891	4868	Slam 	Anna and the King 	The Cell 	Exodus: Gods and Kings 	The Canyons 
Disturbing Behavior 	2676	1704	3563	589	1481	4302	Godsend 	The Andromeda Strain 	Hook 	Bait 	24 7: Twenty Four Seven 
The Place Beyond the Pines 	2677	2578	4847	2560	2395	2494	Detroit Rock City 	Anderson's Cross 	Vicky Cristina Barcelona 	Legally Blonde 	Good Boy! 
The November Man 	2678	4526	3135	977	2088	4150	Casablanca 	A Prairie Home Companion 	The Replacements 	Gandhi 	The Omen 
Eye of the Beholder 	2679	782	2322	4779	824	4176	The Relic 	Synecdoche, New York 	The Toxic Avenger 	Resident Evil: Afterlife 	Silver Medallist 
The Hurt Locker 	2680	849	2352	1260	3387	4123	Maid in Manhattan 	Survivor 	Hanging Up 	The City of Your Final Destination 	Just Looking 
Firestarter 	2681	600	4563	3859	1854	2877	Star Trek: Insurrection 	Two Girls and a Guy 	Lady Vengeance 	New Year's Eve 	Resurrecting the Champ 
Killing Them Softly 	2682	4807	2107	2334	1395	32	Fabled 	Hail, Caesar! 	Steamboy 	Space Chimps 	Iron Man 3 
A Most Wanted Man 	2683	4164	3977	5006	2508	1598	Journey to Saturn 	Defendor 	Her Cry: La Llorona Investigation 	Summer Catch 	The Princess Diaries 
Freddy Got Fingered 	2684	1275	2442	1190	4576	599	The Out-of-Towners 	The Ice Storm 	Fifty Shades of Grey 	Dream with the Fishes 	Olympus Has Fallen 
The Pirates Who Don't Do Anything: A VeggieTales Movie 	2685	1282	1576	3642	4477	3296	Renaissance Man 	Flight 	Surfer, Dude 	C.H.U.D. 	Henry V 
U2 3D 	2686	741	1269	4480	2008	3169	This Is It 	Extremely Loud & Incredibly Close 	Niagara 	Love Ranch 	Movie 43 
Highlander: Endgame 	2687	3972	606	710	2602	4823	Major Dundee 	The Abyss 	Meet the Fockers 	3 Men and a Baby 	My Dog Tulip 
Idlewild 	2688	1566	4570	3206	688	173	The Incredible Burt Wonderstone 	Slam 	The Iceman 	I, Frankenstein 	Master and Commander: The Far Side of the World 
One Day 	2689	1832	1716	1333	3069	4950	Paul Blart: Mall Cop 	The Merchant of Venice 	Frankenweenie 	Poltergeist 	A Dog's Breakfast 
Whip It 	2690	3928	3799	1856	2393	1482	Thumbsucker 	Fascination 	The Raven 	Big 	Krull 
Knockaround Guys 	2691	3522	4768	3228	3831	2230	Les visiteurs 	Subconscious 	Edmond 	Only God Forgives 	Monte Carlo 
Confidence 	2692	3857	2140	64	1421	1500	Spun 	The Transporter 	The Chronicles of Narnia: The Lion, the Witch and the Wardrobe 	The Cell 	Radio Flyer 
The Muse 	2693	66	2485	4517	2130	3470	The Dark Knight 	The Others 	Wolf Creek             	Underdogs 	Magic Mike 
De-Lovely 	2694	2524	4878	1534	4853	5025	Roar 	Jesus People 	Safe 	Lovely & Amazing 	Pink Flamingos 
New York Stories 	2695	4769	2889	3711	4625	1958	Crossroads 	Attack the Block 	20,000 Leagues Under the Sea 	Truth or Die 	The Greatest Game Ever Played 
Barney's Great Adventure 	2696	2137	2725	3826	1304	2167	Silver Linings Playbook 	You Will Meet a Tall Dark Stranger 	Lady in White 	Cirque du Freak: The Vampire's Assistant 	School of Rock 
The Man with the Iron Fists 	2697	741	2869	3156	220	971	This Is It 	Dick 	The Matador 	Mission: Impossible II 	The Book of Life 
Home Fries 	2698	2886	2035	1035	280	2246	Infamous 	Win a Date with Tad Hamilton! 	Outlander             	The Island 	Under the Rainbow 
Here on Earth 	2699	4146	3275	2151	3989	212	Close Range 	Red Dog 	eXistenZ 	Empire             	Sherlock Holmes: A Game of Shadows 
Brazil 	2700	2629	3579	310	1060	331	The Deer Hunter 	Gomorrah             	Starship Troopers 	First Blood 	The Campaign 
Raise Your Voice 	2701	1144	1521	3491	3408	819	Heaven's Gate 	Playing for Keeps 	Dope 	The Secret of Kells 	Rambo III 
The Dead Zone             	2702	1262	2073	4587	4258	2389	Mickey Blue Eyes 	Forsaken 	Once in a Lifetime: The Extraordinary Story of the New York Cosmos 	Silent House 	Fear and Loathing in Las Vegas 
The Big Lebowski 	2703	4801	2936	1109	4028	4155	Love in the Time of Monsters 	Project X 	Cellular 	Whiplash 	Some Like It Hot 
Black Snake Moan 	2704	4837	544	2323	3908	673	Ayurveda: Art of Being 	Be Cool 	Princess Mononoke 	Planet of the Apes 	Focus 
Dark Blue 	2705	3921	3448	1174	787	2001	Four Rooms 	Masked and Anonymous 	The Warrior's Way 	The Legend of Bagger Vance 	Cirque du Soleil: Worlds Away 
A Mighty Heart 	2706	2549	2989	1383	2810	1572	The Young Messiah 	The Pursuit of D.B. Cooper 	Breakdown 	Caravans 	Going the Distance 
Whatever It Takes 	2707	2082	801	808	4013	466	There's Something About Mary 	The Mortal Instruments: City of Bones 	In the Name of the King: A Dungeon Siege Tale 	The Betrayed 	Space Jam 
Boat Trip 	2708	2971	272	1781	1061	1696	The Alamo 	Ali 	Lost Souls 	Solaris 	Alex & Emma 
The Importance of Being Earnest 	2709	2842	3	2622	2634	1478	Young Guns 	The Dark Knight Rises 	The Queen 	The Faculty 	Parker 
The Love Letter 	2710	4347	813	551	1701	3795	Submarine 	Holy Man 	Bandits 	In Dreams 	Desert Blue 
Hoot 	2711	1863	1235	2713	4461	2090	Flipper 	Escape from Planet Earth 	Peeples 	The Celebration 	The Net 
In Bruges 	2712	84	2442	2902	588	2830	The Lovers 	The Ice Storm 	Cat People 	Inglourious Basterds 	The Sea Inside 
Peeples 	2713	2959	3239	3545	1398	239	Nebraska 	Strangerland 	Criminal Activities 	Ip Man 3 	The Wolverine 
The Rocker 	2714	709	2733	2151	4112	712	300 	Felicia's Journey 	eXistenZ 	Damsels in Distress 	The Green Mile 
Post Grad 	2715	4680	4135	1236	1634	1250	The Innkeepers 	Point Blank 	Apocalypto 	A View to a Kill 	Aliens vs. Predator: Requiem 
Promised Land 	2716	4714	4350	868	545	4607	They Will Have to Kill Us First 	Carrie 	Ronin 	Munich 	The Jimmy Show 
Whatever Works 	2717	1073	3985	4495	3922	4992	The Flintstones 	Airplane! 	Home Run 	Secretary 	Bending Steel 
The In Crowd 	2718	3219	4009	907	464	2257	The Brown Bunny 	The Watch 	Law Abiding Citizen 	Flubber 	Fired Up             
Three Burials 	2719	2293	2238	2878	2509	830	Death Sentence 	Nerve 	Admission 	A Simple Plan 	After the Sunset 
Jakob the Liar 	2720	861	2835	1974	4604	2790	Shanghai Noon 	Black Swan 	Lords of Dogtown 	Sparkler 	Our Family Wedding 
Kiss Kiss Bang Bang 	2721	3846	3344	607	876	2451	25th Hour 	My Name Is Khan 	Wall Street: Money Never Sleeps 	The Pirates! Band of Misfits 	Mongol: The Rise of Genghis Khan 
Idle Hands 	2722	2085	4432	2514	4978	1840	The Game Plan 	Forty Shades of Blue 	55 Days at Peking 	The FP 	Open Range 
Mulholland Drive 	2723	3549	3579	3139	1230	2057	House at the End of the Street 	Gomorrah             	Rushmore 	The Count of Monte Cristo 	Someone Like You... 
Blood and Chocolate 	2724	4550	2910	3272	1635	2570	Shine a Light 	Solitary Man 	Into the Grizzly Maze 	The Curse of the Were-Rabbit 	How to Deal 
You Will Meet a Tall Dark Stranger 	2725	2372	2295	1359	3898	4625	The Crazies 	Superbabies: Baby Geniuses 2 	The Thing 	The Boy Next Door 	Truth or Die 
Never Let Me Go 	2726	1481	3367	3218	917	3142	Bait 	A Thin Line Between Love and Hate 	Shaolin Soccer 	The Thin Red Line 	Kit Kittredge: An American Girl 
The Company             	2727	4871	4155	2980	4497	1231	Shotgun Stories 	Some Like It Hot 	For Your Consideration 	The Blue Bird 	The Lincoln Lawyer 
Transsiberian 	2728	3921	294	4921	2084	2073	Four Rooms 	The Other Guys 	Children of Heaven 	The Rookie 	Forsaken 
